id,group,day,response
P467,B,26,67
P467,B,27,73
P467,B,33,76
P467,B,38,77
P467,B,45,77
P467,B,55,78
P467,B,58,79
P467,B,59,79
P467,B,78,81
P468,A,33,79
P468,A,47,79
P468,A,67,77
P468,A,71,76
P468,A,78,72
P468,A,80,71
P468,A,81,69
P468,A,83,67
P468,A,85,66
P468,A,91,64
P469,B,5,64
P469,B,22,68
P469,B,23,69
P469,B,33,69
P469,B,46,72
P469,B,47,75
P469,B,49,75
P469,B,53,77
P469,B,55,79
P469,B,59,82
P470,A,29,79
P470,A,38,77
P470,A,50,77
P470,A,54,75
P470,A,72,73
P470,A,75,72
P470,A,85,71
P470,A,89,71
P470,A,92,71
P470,A,99,69
P471,B,15,64
P471,B,16,64
P471,B,17,64
P471,B,19,66
P471,B,23,66
P471,B,36,68
P471,B,44,68
P471,B,49,70
P471,B,61,73
P471,B,62,73
P472,A,42,82
P472,A,53,82
P472,A,68,78
P472,A,69,76
P472,A,72,74
P472,A,73,74
P472,A,89,73
P472,A,91,72
P472,A,99,70
P472,A,100,68
P473,A,22,82
P473,A,39,75
P473,A,41,74
P473,A,60,65
P473,A,70,64
P473,A,76,63
P473,A,79,58
P473,A,90,55
P473,A,96,54
P473,A,98,54
P474,B,3,65
P474,B,18,65
P474,B,24,68
P474,B,27,68
P474,B,30,72
P474,B,35,75
P474,B,43,77
P474,B,49,81
P474,B,55,82
P474,B,76,83
P475,A,23,80
P475,A,46,78
P475,A,53,77
P475,A,54,75
P475,A,56,72
P475,A,59,69
P475,A,66,67
P475,A,87,67
P475,A,93,66
P475,A,95,63
P476,B,16,64
P476,B,19,66
P476,B,25,66
P476,B,32,68
P476,B,43,70
P476,B,48,71
P476,B,58,73
P476,B,62,73
P476,B,70,74
P476,B,82,75
P477,B,15,61
P477,B,18,60
P477,B,25,62
P477,B,36,63
P477,B,38,63
P477,B,45,64
P477,B,57,66
P477,B,68,66
P477,B,72,67
P477,B,78,67
P478,A,27,84
P478,A,41,81
P478,A,48,81
P478,A,56,80
P478,A,82,80
P478,A,85,79
P478,A,88,78
P478,A,89,77
P478,A,93,75
P478,A,100,74
P479,B,6,66
P479,B,12,68
P479,B,14,69
P479,B,15,71
P479,B,39,73
P479,B,51,75
P479,B,54,76
P479,B,59,80
P479,B,68,80
P479,B,70,80
P480,A,12,80
P480,A,14,77
P480,A,50,77
P480,A,59,76
P480,A,62,74
P480,A,69,71
P480,A,76,70
P480,A,77,69
P480,A,78,69
P480,A,79,67
P481,B,5,65
P481,B,13,65
P481,B,23,70
P481,B,24,74
P481,B,26,74
P481,B,27,76
P481,B,42,78
P481,B,58,80
P481,B,74,80
P481,B,85,81
P482,B,4,65
P482,B,15,68
P482,B,23,69
P482,B,32,70
P482,B,35,71
P482,B,52,74
P482,B,58,80
P482,B,70,80
P482,B,72,81
P482,B,92,82
P483,B,17,64
P483,B,28,66
P483,B,32,67
P483,B,37,71
P483,B,41,71
P483,B,51,76
P483,B,54,76
P483,B,60,77
P483,B,74,78
P483,B,77,83
P484,A,28,81
P484,A,29,80
P484,A,41,76
P484,A,48,75
P484,A,67,74
P484,A,71,74
P484,A,77,74
P484,A,80,72
P484,A,89,70
P484,A,100,69
P485,B,10,60
P485,B,14,62
P485,B,19,64
P485,B,20,67
P485,B,22,67
P485,B,23,70
P485,B,33,72
P485,B,49,73
P485,B,60,70
P485,B,65,71
P486,A,25,81
P486,A,35,77
P486,A,42,75
P486,A,61,73
P486,A,73,71
P486,A,75,66
P486,A,77,65
P486,A,79,64
P486,A,81,62
P486,A,100,61
P487,B,16,67
P487,B,19,70
P487,B,22,71
P487,B,29,72
P487,B,31,76
P487,B,37,77
P487,B,40,78
P487,B,46,80
P487,B,67,82
P487,B,90,83
P488,B,15,64
P488,B,21,65
P488,B,23,65
P488,B,30,67
P488,B,33,70
P488,B,34,70
P488,B,42,73
P488,B,49,75
P488,B,56,77
P488,B,75,77
P489,A,13,83
P489,A,40,81
P489,A,41,78
P489,A,60,77
P489,A,61,73
P489,A,81,72
P489,A,83,71
P489,A,84,71
P489,A,90,65
P489,A,98,64
P490,A,57,79
P490,A,58,78
P490,A,60,78
P490,A,66,76
P490,A,68,74
P490,A,69,74
P490,A,79,73
P490,A,89,71
P490,A,97,71
P490,A,100,69
P491,A,13,80
P491,A,28,77
P491,A,45,77
P491,A,47,77
P491,A,61,75
P491,A,65,75
P491,A,71,75
P491,A,89,74
P491,A,97,69
P491,A,98,69
P492,B,8,62
P492,B,11,62
P492,B,19,62
P492,B,22,63
P492,B,28,65
P492,B,30,66
P492,B,40,67
P492,B,41,67
P492,B,60,68
P492,B,67,72
P493,A,43,78
P493,A,46,77
P493,A,73,76
P493,A,74,76
P493,A,85,75
P493,A,87,75
P493,A,89,75
P493,A,96,73
P493,A,98,72
P493,A,100,71
P494,A,55,81
P494,A,56,81
P494,A,59,81
P494,A,63,80
P494,A,68,79
P494,A,77,78
P494,A,93,78
P494,A,94,76
P494,A,96,75
P494,A,98,70
P495,B,3,66
P495,B,8,70
P495,B,11,73
P495,B,16,73
P495,B,23,74
P495,B,27,76
P495,B,31,77
P495,B,63,77
P495,B,66,80
P495,B,79,82
P496,A,37,80
P496,A,46,79
P496,A,64,78
P496,A,72,77
P496,A,73,75
P496,A,80,74
P496,A,85,73
P496,A,86,71
P496,A,88,68
P496,A,89,67
P497,A,44,81
P497,A,53,80
P497,A,59,79
P497,A,65,78
P497,A,68,72
P497,A,70,72
P497,A,78,71
P497,A,85,69
P497,A,93,67
P497,A,98,67
P498,B,11,65
P498,B,16,66
P498,B,26,67
P498,B,31,67
P498,B,34,68
P498,B,40,70
P498,B,52,71
P498,B,57,75
P498,B,71,76
P498,B,89,78
P499,A,58,80
P499,A,66,79
P499,A,69,79
P499,A,74,76
P499,A,83,74
P499,A,86,74
P499,A,92,71
P499,A,94,69
P499,A,95,69
P499,A,96,66
P500,A,52,78
P500,A,54,74
P500,A,59,74
P500,A,76,71
P500,A,77,67
P500,A,82,66
P500,A,88,64
P500,A,90,63
P500,A,92,62
P500,A,100,62
P501,A,12,77
P501,A,48,77
P501,A,49,74
P501,A,66,69
P501,A,73,66
P501,A,79,65
P501,A,83,63
P501,A,86,60
P501,A,90,59
P501,A,91,57
P502,A,38,80
P502,A,54,80
P502,A,63,75
P502,A,67,73
P502,A,74,72
P502,A,86,70
P502,A,92,69
P502,A,93,63
P502,A,97,61
P502,A,100,58
P503,A,36,78
P503,A,51,72
P503,A,53,71
P503,A,69,71
P503,A,70,68
P503,A,77,67
P503,A,86,66
P503,A,88,65
P503,A,98,65
P503,A,100,65
P504,B,20,67
P504,B,22,68
P504,B,24,70
P504,B,27,73
P504,B,32,76
P504,B,37,78
P504,B,38,80
P504,B,51,80
P504,B,55,83
P504,B,80,85
P505,A,7,79
P505,A,38,79
P505,A,45,78
P505,A,54,78
P505,A,63,77
P505,A,64,77
P505,A,81,71
P505,A,82,70
P505,A,83,70
P505,A,100,66
P506,B,18,67
P506,B,19,69
P506,B,21,69
P506,B,23,72
P506,B,27,73
P506,B,36,77
P506,B,37,78
P506,B,41,83
P506,B,42,88
P506,B,43,89
P507,A,15,79
P507,A,47,80
P507,A,51,79
P507,A,63,77
P507,A,69,77
P507,A,75,74
P507,A,80,73
P507,A,95,68
P507,A,96,67
P507,A,100,66
P508,A,44,82
P508,A,53,81
P508,A,55,80
P508,A,60,79
P508,A,64,74
P508,A,70,72
P508,A,81,72
P508,A,90,72
P508,A,92,67
P508,A,93,67
P509,A,16,80
P509,A,53,79
P509,A,60,76
P509,A,77,77
P509,A,82,74
P509,A,87,71
P509,A,91,68
P509,A,94,65
P509,A,95,62
P509,A,96,62
P510,B,10,65
P510,B,32,66
P510,B,34,69
P510,B,38,71
P510,B,39,76
P510,B,43,77
P510,B,57,78
P510,B,59,78
P510,B,67,80
P510,B,70,81
P511,B,3,62
P511,B,12,64
P511,B,24,64
P511,B,30,64
P511,B,38,64
P511,B,42,65
P511,B,45,67
P511,B,52,68
P511,B,54,69
P511,B,55,70
P512,A,27,81
P512,A,30,79
P512,A,55,78
P512,A,56,75
P512,A,70,75
P512,A,79,74
P512,A,82,74
P512,A,83,73
P512,A,89,72
P512,A,94,68
P513,A,25,79
P513,A,43,78
P513,A,56,76
P513,A,62,68
P513,A,72,68
P513,A,77,67
P513,A,78,67
P513,A,94,66
P513,A,97,66
P513,A,100,65
P514,A,41,77
P514,A,42,76
P514,A,53,75
P514,A,54,72
P514,A,59,69
P514,A,83,68
P514,A,88,68
P514,A,89,67
P514,A,92,66
P514,A,98,65
P515,B,24,62
P515,B,28,63
P515,B,32,63
P515,B,33,67
P515,B,43,67
P515,B,45,67
P515,B,47,73
P515,B,49,76
P515,B,52,76
P515,B,75,77
P516,B,12,64
P516,B,16,66
P516,B,23,67
P516,B,29,68
P516,B,36,70
P516,B,37,79
P516,B,40,80
P516,B,50,82
P516,B,53,83
P516,B,72,83
P517,A,32,80
P517,A,39,80
P517,A,57,78
P517,A,62,76
P517,A,68,75
P517,A,81,73
P517,A,88,70
P517,A,95,70
P517,A,97,67
P517,A,98,67
P518,A,19,80
P518,A,21,77
P518,A,32,78
P518,A,43,77
P518,A,51,77
P518,A,76,75
P518,A,79,74
P518,A,84,73
P518,A,85,72
P518,A,91,71
P519,B,8,63
P519,B,19,63
P519,B,25,64
P519,B,28,64
P519,B,41,65
P519,B,48,67
P519,B,60,70
P519,B,69,70
P519,B,84,72
P519,B,90,75
P520,A,33,81
P520,A,54,79
P520,A,65,76
P520,A,67,75
P520,A,68,74
P520,A,80,74
P520,A,84,73
P520,A,85,72
P520,A,89,68
P520,A,92,67
P521,B,13,64
P521,B,14,69
P521,B,18,72
P521,B,22,79
P521,B,30,82
P521,B,34,84
P521,B,43,86
P521,B,46,89
P521,B,57,91
P521,B,76,91
P522,B,13,69
P522,B,17,71
P522,B,22,75
P522,B,30,77
P522,B,42,77
P522,B,49,78
P522,B,52,80
P522,B,54,81
P522,B,68,81
P522,B,86,83
P523,B,25,67
P523,B,27,68
P523,B,32,71
P523,B,37,73
P523,B,41,83
P523,B,43,84
P523,B,48,85
P523,B,51,86
P523,B,54,88
P523,B,63,92
P524,B,19,64
P524,B,20,64
P524,B,23,67
P524,B,32,67
P524,B,38,68
P524,B,41,68
P524,B,47,70
P524,B,68,74
P524,B,71,75
P524,B,73,75
P525,A,21,79
P525,A,52,78
P525,A,55,72
P525,A,62,71
P525,A,63,70
P525,A,73,70
P525,A,86,68
P525,A,87,67
P525,A,89,63
P525,A,99,61
P526,A,27,79
P526,A,53,77
P526,A,57,76
P526,A,62,76
P526,A,64,75
P526,A,74,74
P526,A,75,74
P526,A,77,74
P526,A,79,70
P526,A,93,70
P527,B,12,62
P527,B,17,62
P527,B,22,64
P527,B,31,64
P527,B,33,68
P527,B,40,70
P527,B,56,70
P527,B,63,70
P527,B,72,74
P527,B,78,74
P528,B,16,65
P528,B,27,65
P528,B,28,68
P528,B,32,68
P528,B,37,70
P528,B,45,71
P528,B,49,72
P528,B,60,72
P528,B,80,73
P528,B,86,78
P529,B,14,65
P529,B,18,67
P529,B,21,67
P529,B,28,67
P529,B,33,67
P529,B,47,69
P529,B,52,72
P529,B,62,72
P529,B,75,74
P529,B,82,75
P530,B,15,68
P530,B,16,69
P530,B,23,70
P530,B,25,72
P530,B,27,73
P530,B,44,75
P530,B,46,76
P530,B,48,76
P530,B,57,80
P530,B,60,83
P531,B,9,64
P531,B,12,64
P531,B,19,65
P531,B,22,67
P531,B,24,68
P531,B,42,72
P531,B,47,72
P531,B,55,72
P531,B,57,74
P531,B,62,77
P532,A,24,75
P532,A,28,74
P532,A,39,73
P532,A,42,70
P532,A,46,69
P532,A,66,66
P532,A,70,64
P532,A,83,61
P532,A,90,61
P532,A,97,60
P533,A,22,81
P533,A,38,79
P533,A,47,79
P533,A,57,77
P533,A,70,77
P533,A,81,77
P533,A,87,77
P533,A,88,76
P533,A,90,75
P533,A,96,75
P534,A,51,81
P534,A,68,75
P534,A,73,72
P534,A,76,71
P534,A,77,69
P534,A,82,66
P534,A,89,66
P534,A,94,65
P534,A,98,65
P534,A,100,62
P535,A,14,80
P535,A,48,77
P535,A,55,68
P535,A,79,67
P535,A,82,60
P535,A,85,59
P535,A,93,55
P535,A,94,53
P535,A,99,52
P535,A,100,50
P536,A,25,80
P536,A,50,75
P536,A,67,72
P536,A,68,72
P536,A,70,71
P536,A,73,65
P536,A,77,61
P536,A,88,61
P536,A,91,59
P536,A,96,54
P537,A,28,79
P537,A,44,79
P537,A,50,78
P537,A,52,78
P537,A,57,77
P537,A,64,73
P537,A,69,72
P537,A,78,71
P537,A,94,71
P537,A,97,71
P538,B,12,64
P538,B,27,69
P538,B,28,72
P538,B,29,73
P538,B,30,74
P538,B,38,77
P538,B,60,79
P538,B,70,85
P538,B,75,86
P538,B,84,84
P539,B,17,65
P539,B,19,69
P539,B,22,70
P539,B,23,71
P539,B,26,71
P539,B,34,75
P539,B,37,78
P539,B,62,82
P539,B,73,82
P539,B,75,85
P540,A,25,78
P540,A,31,78
P540,A,47,76
P540,A,60,75
P540,A,73,73
P540,A,79,72
P540,A,80,71
P540,A,85,70
P540,A,91,70
P540,A,94,68
P541,A,55,81
P541,A,61,81
P541,A,66,79
P541,A,70,74
P541,A,73,74
P541,A,80,70
P541,A,83,67
P541,A,92,67
P541,A,96,66
P541,A,99,66
P542,A,12,79
P542,A,28,76
P542,A,53,75
P542,A,56,74
P542,A,58,74
P542,A,69,73
P542,A,83,72
P542,A,84,71
P542,A,90,65
P542,A,95,63
P543,B,6,66
P543,B,23,67
P543,B,29,69
P543,B,32,70
P543,B,37,73
P543,B,43,74
P543,B,64,76
P543,B,65,77
P543,B,71,76
P543,B,95,82
P544,A,30,81
P544,A,31,79
P544,A,53,78
P544,A,55,77
P544,A,68,74
P544,A,73,72
P544,A,83,70
P544,A,92,70
P544,A,97,68
P544,A,100,68
P545,A,63,81
P545,A,65,81
P545,A,66,78
P545,A,67,78
P545,A,70,76
P545,A,71,75
P545,A,76,73
P545,A,81,72
P545,A,89,71
P545,A,95,66
P546,B,6,65
P546,B,13,66
P546,B,16,68
P546,B,18,68
P546,B,19,70
P546,B,23,71
P546,B,25,72
P546,B,26,72
P546,B,42,72
P546,B,87,73
P547,A,45,77
P547,A,48,76
P547,A,60,76
P547,A,64,76
P547,A,65,75
P547,A,77,74
P547,A,85,73
P547,A,94,73
P547,A,96,73
P547,A,97,72
P548,A,22,75
P548,A,34,72
P548,A,59,72
P548,A,61,72
P548,A,66,71
P548,A,73,71
P548,A,82,71
P548,A,90,71
P548,A,98,72
P548,A,100,68
P549,A,30,84
P549,A,56,80
P549,A,66,77
P549,A,70,75
P549,A,73,72
P549,A,79,70
P549,A,89,69
P549,A,90,68
P549,A,92,67
P549,A,93,66
P550,B,6,65
P550,B,10,66
P550,B,13,68
P550,B,21,69
P550,B,28,72
P550,B,35,72
P550,B,36,75
P550,B,39,77
P550,B,48,77
P550,B,66,78
P551,B,11,67
P551,B,15,68
P551,B,19,71
P551,B,25,71
P551,B,26,72
P551,B,36,73
P551,B,44,73
P551,B,48,78
P551,B,67,78
P551,B,85,82
P552,B,8,65
P552,B,22,66
P552,B,24,67
P552,B,27,71
P552,B,30,74
P552,B,46,74
P552,B,55,75
P552,B,72,75
P552,B,73,80
P552,B,83,83
P553,B,18,67
P553,B,31,72
P553,B,47,72
P553,B,57,77
P553,B,58,78
P553,B,61,79
P553,B,65,80
P553,B,74,81
P553,B,77,81
P553,B,87,83
P554,B,20,67
P554,B,22,68
P554,B,26,70
P554,B,27,71
P554,B,34,74
P554,B,50,74
P554,B,62,79
P554,B,66,79
P554,B,69,80
P554,B,78,81
P555,B,10,64
P555,B,16,67
P555,B,21,70
P555,B,22,70
P555,B,26,70
P555,B,32,72
P555,B,37,73
P555,B,42,76
P555,B,45,77
P555,B,51,77
P556,B,17,68
P556,B,21,72
P556,B,27,75
P556,B,36,75
P556,B,42,76
P556,B,43,77
P556,B,66,79
P556,B,68,80
P556,B,82,80
P556,B,87,85
P557,B,15,67
P557,B,26,69
P557,B,28,70
P557,B,34,70
P557,B,38,72
P557,B,45,73
P557,B,47,74
P557,B,49,74
P557,B,50,75
P557,B,74,75
P558,A,45,82
P558,A,54,80
P558,A,64,76
P558,A,66,75
P558,A,70,74
P558,A,74,74
P558,A,82,74
P558,A,87,73
P558,A,92,73
P558,A,95,72
P559,A,42,82
P559,A,46,80
P559,A,47,77
P559,A,52,76
P559,A,62,74
P559,A,78,74
P559,A,86,72
P559,A,88,72
P559,A,95,71
P559,A,99,70
P560,B,13,65
P560,B,27,66
P560,B,29,68
P560,B,31,69
P560,B,37,71
P560,B,45,71
P560,B,51,75
P560,B,60,75
P560,B,71,78
P560,B,80,78
P561,A,20,80
P561,A,32,79
P561,A,49,76
P561,A,57,75
P561,A,59,69
P561,A,62,67
P561,A,72,63
P561,A,76,63
P561,A,88,62
P561,A,98,60
P562,A,33,81
P562,A,50,80
P562,A,52,77
P562,A,71,75
P562,A,78,73
P562,A,87,73
P562,A,88,70
P562,A,93,69
P562,A,94,68
P562,A,98,65
P563,B,23,68
P563,B,28,68
P563,B,29,71
P563,B,34,73
P563,B,35,73
P563,B,40,74
P563,B,57,74
P563,B,61,76
P563,B,76,76
P563,B,85,76
P564,B,5,68
P564,B,12,70
P564,B,21,70
P564,B,22,71
P564,B,25,73
P564,B,30,74
P564,B,31,77
P564,B,35,77
P564,B,48,78
P564,B,50,79
P565,A,15,80
P565,A,42,79
P565,A,51,79
P565,A,53,79
P565,A,68,79
P565,A,77,77
P565,A,83,76
P565,A,87,74
P565,A,90,73
P565,A,100,71
P566,A,25,79
P566,A,34,76
P566,A,37,73
P566,A,41,70
P566,A,67,64
P566,A,78,58
P566,A,80,56
P566,A,81,56
P566,A,96,56
P566,A,100,55
P567,A,11,82
P567,A,37,82
P567,A,40,81
P567,A,51,79
P567,A,65,78
P567,A,73,71
P567,A,78,70
P567,A,79,66
P567,A,81,65
P567,A,83,65
P568,A,36,84
P568,A,39,81
P568,A,49,79
P568,A,65,77
P568,A,74,74
P568,A,81,73
P568,A,89,73
P568,A,97,72
P568,A,98,70
P568,A,99,68
P569,A,36,78
P569,A,53,76
P569,A,62,73
P569,A,78,71
P569,A,84,70
P569,A,91,69
P569,A,93,69
P569,A,94,69
P569,A,95,69
P569,A,98,68
P570,A,29,79
P570,A,37,78
P570,A,49,75
P570,A,68,74
P570,A,69,72
P570,A,76,72
P570,A,78,72
P570,A,79,70
P570,A,86,70
P570,A,87,70
P571,B,7,64
P571,B,8,65
P571,B,18,68
P571,B,23,69
P571,B,26,71
P571,B,29,71
P571,B,30,77
P571,B,34,78
P571,B,54,82
P571,B,66,86
P572,B,22,68
P572,B,25,70
P572,B,29,73
P572,B,35,75
P572,B,41,75
P572,B,42,77
P572,B,56,78
P572,B,59,81
P572,B,78,81
P572,B,85,81
P573,B,17,63
P573,B,20,65
P573,B,22,66
P573,B,24,69
P573,B,32,73
P573,B,36,74
P573,B,38,75
P573,B,54,77
P573,B,64,78
P573,B,78,80
P574,B,21,69
P574,B,25,70
P574,B,28,70
P574,B,35,70
P574,B,39,71
P574,B,55,75
P574,B,60,77
P574,B,71,79
P574,B,73,84
P574,B,84,85
P575,A,38,78
P575,A,41,73
P575,A,43,73
P575,A,62,69
P575,A,68,69
P575,A,69,66
P575,A,74,66
P575,A,89,64
P575,A,99,65
P575,A,100,62
P576,A,27,78
P576,A,28,77
P576,A,33,76
P576,A,43,75
P576,A,44,74
P576,A,68,68
P576,A,69,66
P576,A,83,65
P576,A,87,64
P576,A,98,64
P577,A,19,80
P577,A,22,77
P577,A,34,75
P577,A,58,74
P577,A,70,74
P577,A,81,74
P577,A,83,72
P577,A,84,72
P577,A,95,72
P577,A,100,69
P578,A,28,81
P578,A,30,79
P578,A,45,79
P578,A,65,78
P578,A,69,78
P578,A,73,78
P578,A,92,77
P578,A,97,75
P578,A,98,75
P578,A,100,74
P579,B,16,65
P579,B,23,70
P579,B,29,73
P579,B,33,73
P579,B,35,73
P579,B,39,74
P579,B,64,76
P579,B,72,77
P579,B,74,77
P579,B,91,82
P580,A,20,79
P580,A,40,79
P580,A,50,79
P580,A,62,79
P580,A,65,75
P580,A,74,69
P580,A,82,69
P580,A,97,68
P580,A,98,66
P580,A,100,64
P581,A,32,83
P581,A,41,82
P581,A,42,78
P581,A,48,77
P581,A,50,77
P581,A,52,77
P581,A,71,76
P581,A,74,76
P581,A,93,76
P581,A,98,75
P582,A,27,79
P582,A,39,78
P582,A,46,77
P582,A,47,73
P582,A,48,71
P582,A,56,69
P582,A,64,63
P582,A,71,63
P582,A,88,61
P582,A,100,60
P583,B,9,65
P583,B,15,66
P583,B,23,67
P583,B,31,67
P583,B,32,67
P583,B,35,69
P583,B,41,73
P583,B,52,75
P583,B,53,75
P583,B,90,76
P584,B,3,67
P584,B,19,68
P584,B,22,68
P584,B,24,72
P584,B,35,75
P584,B,37,80
P584,B,49,80
P584,B,62,80
P584,B,63,82
P584,B,80,82
P585,B,11,67
P585,B,12,67
P585,B,15,70
P585,B,21,71
P585,B,23,71
P585,B,36,73
P585,B,37,73
P585,B,40,78
P585,B,47,77
P585,B,56,81
P586,B,9,67
P586,B,17,68
P586,B,18,68
P586,B,26,69
P586,B,31,71
P586,B,44,71
P586,B,50,74
P586,B,54,75
P586,B,59,76
P586,B,62,76
P587,B,15,65
P587,B,19,66
P587,B,29,67
P587,B,33,67
P587,B,34,68
P587,B,45,70
P587,B,56,70
P587,B,78,72
P587,B,80,72
P587,B,94,74
P588,B,8,63
P588,B,13,71
P588,B,16,72
P588,B,17,75
P588,B,20,75
P588,B,31,78
P588,B,34,80
P588,B,39,80
P588,B,47,82
P588,B,50,82
P589,A,40,79
P589,A,51,74
P589,A,62,72
P589,A,67,71
P589,A,68,70
P589,A,79,68
P589,A,85,64
P589,A,88,63
P589,A,92,63
P589,A,98,62
P590,B,4,63
P590,B,27,64
P590,B,33,65
P590,B,36,66
P590,B,37,68
P590,B,45,69
P590,B,50,70
P590,B,65,70
P590,B,69,72
P590,B,85,72
P591,B,13,66
P591,B,34,66
P591,B,45,67
P591,B,58,68
P591,B,61,69
P591,B,63,70
P591,B,65,70
P591,B,71,71
P591,B,76,71
P591,B,83,72
P592,A,18,79
P592,A,33,77
P592,A,34,76
P592,A,37,76
P592,A,67,74
P592,A,72,70
P592,A,75,68
P592,A,77,68
P592,A,93,68
P592,A,96,65
P593,A,37,76
P593,A,50,73
P593,A,61,68
P593,A,70,68
P593,A,73,62
P593,A,76,60
P593,A,78,60
P593,A,87,59
P593,A,88,58
P593,A,98,55
P594,A,14,81
P594,A,35,80
P594,A,46,79
P594,A,57,78
P594,A,68,77
P594,A,77,77
P594,A,79,74
P594,A,94,68
P594,A,95,68
P594,A,100,63
P595,B,6,62
P595,B,13,63
P595,B,21,64
P595,B,31,65
P595,B,35,67
P595,B,36,68
P595,B,37,70
P595,B,41,70
P595,B,42,72
P595,B,89,76
P596,A,24,78
P596,A,52,74
P596,A,61,73
P596,A,62,67
P596,A,80,63
P596,A,83,62
P596,A,91,60
P596,A,93,59
P596,A,96,59
P596,A,97,58
P597,A,41,80
P597,A,64,80
P597,A,68,75
P597,A,74,74
P597,A,76,71
P597,A,85,71
P597,A,86,70
P597,A,90,68
P597,A,91,66
P597,A,94,65
P598,B,12,68
P598,B,16,72
P598,B,19,75
P598,B,22,80
P598,B,24,80
P598,B,29,81
P598,B,41,83
P598,B,49,87
P598,B,63,89
P598,B,83,91
P599,B,18,68
P599,B,20,68
P599,B,23,68
P599,B,38,70
P599,B,41,70
P599,B,43,71
P599,B,59,73
P599,B,73,73
P599,B,83,77
P599,B,93,77
P600,B,19,68
P600,B,23,68
P600,B,24,69
P600,B,28,71
P600,B,30,71
P600,B,32,75
P600,B,39,75
P600,B,50,75
P600,B,70,77
P600,B,76,78
P601,A,21,79
P601,A,22,77
P601,A,41,75
P601,A,46,74
P601,A,69,71
P601,A,70,70
P601,A,73,64
P601,A,86,62
P601,A,88,59
P601,A,90,57
P602,B,4,65
P602,B,6,66
P602,B,12,66
P602,B,19,69
P602,B,20,69
P602,B,23,76
P602,B,33,76
P602,B,57,78
P602,B,71,78
P602,B,86,80
P603,A,36,80
P603,A,54,80
P603,A,56,80
P603,A,63,78
P603,A,64,77
P603,A,79,74
P603,A,82,72
P603,A,86,72
P603,A,88,71
P603,A,89,70
P604,A,17,79
P604,A,22,77
P604,A,40,75
P604,A,51,75
P604,A,56,76
P604,A,66,73
P604,A,69,69
P604,A,79,69
P604,A,80,69
P604,A,86,66
P605,B,7,68
P605,B,25,68
P605,B,26,73
P605,B,31,75
P605,B,36,83
P605,B,46,84
P605,B,48,86
P605,B,49,86
P605,B,50,91
P605,B,77,94
P606,B,12,62
P606,B,18,66
P606,B,22,67
P606,B,23,68
P606,B,26,73
P606,B,27,73
P606,B,31,75
P606,B,37,77
P606,B,55,78
P606,B,57,78
P607,A,43,80
P607,A,58,80
P607,A,60,79
P607,A,62,78
P607,A,65,78
P607,A,72,78
P607,A,82,77
P607,A,84,75
P607,A,86,73
P607,A,94,71
P608,B,7,68
P608,B,17,68
P608,B,18,70
P608,B,20,72
P608,B,22,73
P608,B,24,74
P608,B,31,76
P608,B,44,76
P608,B,54,76
P608,B,90,77
P609,A,28,81
P609,A,31,80
P609,A,37,80
P609,A,68,80
P609,A,82,78
P609,A,84,78
P609,A,93,75
P609,A,94,75
P609,A,96,74
P609,A,99,73
P610,B,19,69
P610,B,21,69
P610,B,34,71
P610,B,35,73
P610,B,40,73
P610,B,48,74
P610,B,56,75
P610,B,60,75
P610,B,71,77
P610,B,72,81
P611,B,6,59
P611,B,10,66
P611,B,20,66
P611,B,25,68
P611,B,29,68
P611,B,30,74
P611,B,31,76
P611,B,42,78
P611,B,63,80
P611,B,79,81
P612,B,17,65
P612,B,25,67
P612,B,30,71
P612,B,36,73
P612,B,48,74
P612,B,53,75
P612,B,61,79
P612,B,74,80
P612,B,82,83
P612,B,95,85
P613,A,16,78
P613,A,38,78
P613,A,41,78
P613,A,43,77
P613,A,64,77
P613,A,67,75
P613,A,76,72
P613,A,85,72
P613,A,91,70
P613,A,95,67
P614,B,21,65
P614,B,24,67
P614,B,28,68
P614,B,31,68
P614,B,44,69
P614,B,48,69
P614,B,51,69
P614,B,53,71
P614,B,56,71
P614,B,64,74
P615,B,15,64
P615,B,18,71
P615,B,28,73
P615,B,32,78
P615,B,34,79
P615,B,44,82
P615,B,54,82
P615,B,55,84
P615,B,57,89
P615,B,83,91
P616,A,23,81
P616,A,43,80
P616,A,47,79
P616,A,58,77
P616,A,62,72
P616,A,66,70
P616,A,68,68
P616,A,74,67
P616,A,92,66
P616,A,96,66
P617,B,24,67
P617,B,27,69
P617,B,33,69
P617,B,36,70
P617,B,45,72
P617,B,47,73
P617,B,68,74
P617,B,78,77
P617,B,83,78
P617,B,95,78
P618,B,11,68
P618,B,19,68
P618,B,22,69
P618,B,29,73
P618,B,33,73
P618,B,41,73
P618,B,53,74
P618,B,62,75
P618,B,66,81
P618,B,75,84
P619,B,14,66
P619,B,19,67
P619,B,24,69
P619,B,26,69
P619,B,28,69
P619,B,42,69
P619,B,44,69
P619,B,48,70
P619,B,73,70
P619,B,100,70
P620,A,45,78
P620,A,47,76
P620,A,67,75
P620,A,69,74
P620,A,76,72
P620,A,78,70
P620,A,81,70
P620,A,89,65
P620,A,93,63
P620,A,100,61
P621,B,12,63
P621,B,18,64
P621,B,30,66
P621,B,32,66
P621,B,35,69
P621,B,42,70
P621,B,44,71
P621,B,45,71
P621,B,56,72
P621,B,85,73
P622,B,14,69
P622,B,15,70
P622,B,16,75
P622,B,21,77
P622,B,26,78
