year,rating,review
2012,5,Great apps.
2012,4,Great app.
2012,5,Great app.
2012,5,Great app.
2012,4,Helped plan my anniversary
2012,5,Excellent app.
2012,5,Nice app.
2012,5,Very fast search.
2012,5,I
2012,5,Great App!
2012,5,Easy to use and fast!
2012,5,Very convenient!
2012,5,Nice!
2012,5,Wonderful mobile app!
2012,5,Works well.
2012,5,This app is great!
2012,5,Easy and accurate!
2012,5,Great! It's really helpfull!
2012,5,VERY EASY TO USE!
2012,5,Thanks!
2012,5,Indispensable tool!
2012,5,Found the right holiday at the right price and the right time
2012,5,Easier to use.
2012,5,The best n convenient everywhere..
2012,5,Love this app!
2012,4,Great!
2012,5,"Fast, efficient"
2012,5,Its jus perfect
2012,5,Convenient and fast!
2012,5,This is 100% better
2012,4,Good experience.
2012,5,Good. Easy to work with.
2012,5,Vey usefull app.
2012,5,"Lean,quick, perfect"
2012,5,Great handy app!
2012,5,Love it!
2012,5,Good app.
2012,5,"Fast, easy to use"
2012,5,Great app.
2012,5,fast and efficient and fun!
2012,5,Best in its class
2012,5,Great travel search engine
2012,5,Best app ever!
2012,5,Amazing app !
2012,5,Great travel app.
2012,5,Excellent app.
2012,5,"Great format, easy to use"
2012,5,Love it......perfect
2012,5,This is a great app.
2012,5,"Fast, simple, reliable"
2012,5,Good app.
2012,5,I like this app :)
2012,5,Easy to use!!!
2012,5,Thanks kayak!
2012,5,Very convenient and helpful!
2012,5,I love this app!
2012,5,Great app!
2012,5,Faat and easy
2012,5,Easy to use!
2012,5,Get it!
2012,5,Best compare to other apps
2012,5,The best apps ever
2012,5,Very helpful app for travellers
2012,5,Awesome app
2012,5,Really good
2012,5,Easy and cool UI
2012,5,Quick decisions
2013,5,Very convenient
2012,5,Never travel without it
2012,5,It serves my purpose
2012,5,Excellent app
2012,5,Great app
2012,5,The best so fare
2012,5,Great companion for your travel
2012,5,Very helpful in planning a vacation
2012,5,Great app i like it
2012,5,Best app 2012
2012,5,Helpful
2012,5,Nice and easy
2012,5,Business of travel and booking
2013,5,It does its job
2012,5,Very usefull and easy
2012,5,Easy to use
2012,5,Very useful
2012,5,it works great
2012,5,Very good apps
2012,5,Good fast app
2012,5,I live this app
2012,5,all in one
2012,5,Great app
2012,5,Easy to use
2012,5,Best app for flights and hotels
2012,5,Love this apps
2012,5,gggg
2012,5,Best app ever
2012,5,A must have
2012,5,Very Nice.
2012,5,Love how fast this site is....
2012,5,Need I say more.
2012,5,That's kayak for u
2012,5,Good fast app
2012,5,Cool app on the go...
2012,5,Very easy to navigate!
2012,5,Very convenient!
2012,5,Perfect
2012,4,Simple and quick...
2012,5,Its fast and easy to use.
2012,5,It really works really fast.
2012,5,Does what it says.
2012,5,It gives what u need.
2012,5,Works very well .
2012,4,Great app
2012,5,Life should be like this.
2012,5,This app is amazing!♥
2012,5,The best app ever      ..
2012,5,Even faster than on the PC!
2012,5,The best. Period.
2012,4,Quick and easy
2012,5,"The best app ever, I like it"
2012,5,Loving it.
2012,5,Nice app easy to use
2012,5,Great job
2012,5,GREAT APP
2012,5,Fast and filters are useful
2012,5,Easy nd simple to use
2012,5,Great
2012,5,Simple and easy to use
2012,5,Excellent app recommend for all
2012,5,Quick n Simple
2012,5,Nice app works
2012,5,super user friendly and intuitive
2012,5,Really concenient and user friendly
2012,5,Great resource for travelling
2012,5,Great app easy to use
2012,5,Best travel app ever
2012,5,Lots of useful info
2012,5,Fast and easy to use
2013,5,Best and most well thought out
2012,5,Cheapest and best places found quickly
2012,5,Awesome highly recommend it
2012,5,Great app easy to use
2012,5,best phone travel app
2012,5,Professional booking app
2012,5,Best prices quoted
2012,5,VERY USEFUL AND BEST APPS
2012,5,Best handy travel agent
2012,5,One of the best applications available
2012,5,Great app and easy to use
2012,5,great app works perfect
2012,5,Works very well
2012,5,Use it all the time
2012,5,Excellent on GS III
2012,5,The best for booking flights
2012,5,One of the best applications ever
2012,5,This is a quick and easy app to use.
2012,4,Works well.
2012,5,Fantastic service and application!
2012,5,Love it !
2012,5,Cool!
2012,5,The Best!
2012,5,Great app for airfare shopping.
2012,5,Use this app ALOT!!
2012,5,Easy to use and search for flights!
2012,5,Awesome!
2012,5,Nice App!!!
2012,5,Good app!!!
2012,5,Easy to use app.
2012,5,This is a great and useful app.
2012,5,Great app!!!
2012,5,"Perfect,"
2012,5,Great ap to finds cheap fares
2012,5,Very user friendly app
2012,5,App is easy to use and fast
2012,5,All in one service works great
2012,5,just simply perfect for business trip
2012,5,Excellent app works great
2012,5,Excellent  Easy to use  Very efficient
2012,5,No bugs always works
2012,5,Great place for great prices
2012,5,Very very  gooood programe
2012,5,Simply the best!
2012,5,Love it
2012,5,not muxh different from the web
2012,5,Very useful.
2012,5,Perfect
2012,5,Awesome!
2012,5,Love it!
2012,5,"Excellent, fast and easy!!!!!"
2012,5,Superb!
2012,4,Excellent app
2012,4,Good app..
2012,5,Helps alot
2012,5,great app.
2012,5,Great app!!
2012,5,Awesome. Thank you.
2012,5,Works Great!
2012,5,Use it often to check for prices for all my travel
2012,5,That's all.
2012,5,Indispensable!
2012,5,works great!!!
2012,5,And user friendly!!!!!
2012,5,Easy and fast!!
2012,5,Jiggety!
2012,5,Awesome! Love it!
2012,5,"Good, good, good..."
2012,5,Just what i needed
2012,5,Great app
2012,5,I love Kayak
2012,5,Good app
2012,5,Great Tablet Support
2012,5,Very useful
2012,5,Quick and easy
2012,5,Like it
2012,5,Great app
2012,5,Excellent
2012,5,Great app
2012,5,Great app
2012,5,Great program
2012,5,ALL GOOD
2012,5,Best app for travelers
2012,5,Best to book
2012,5,Great app
2012,5,Very usefull
2012,5,Good App
2012,5,Thumbs up to kayak
2012,5,Love this app
2012,5,excellent
2012,5,It is really good
2012,5,Great app
2012,5,Great stuff
2012,5,Very good app
2012,5,Good app
2012,5,Easy to use
2012,5,Very good
2012,5,Like it
2012,5,Amazing
2012,5,Thnx
2012,5,Really appreciate
2012,5,Excellent
2012,5,Best travel site
2012,5,Great app
2012,5,Great App
2012,5,Really helpful tool
2012,5,Super Rad
2012,5,Best site ever
2012,5,Very nice
2012,5,Good info
2012,5,Really usefull app
2012,5,It so good
2012,5,nice app
2013,5,Excellent
2012,5,Great
2012,5,good search
2012,5,Great
2012,5,Great site
2012,5,Nice
2012,5,Very good and easy
2012,5,Love it
2012,5,Very easy to navigate
2012,5,Works a lot
2012,5,Awesome
2012,5,Excellent app
2012,5,takatak
2012,5,Works great
2012,5,Amazingly quick
2012,5,Perfect help
2012,5,Great app
2012,5,Great app for all
2012,5,Great app!
2012,4,Good aaps
2012,4,Good app
2012,5,Perfect app..
2012,5,Fast & Easy.
2012,5,Good app...
2012,4,Great tool
2012,4,i liked it
2012,4,Handy tool
2012,4,Wonderful
2012,4,Great app
2012,4,Handy
2012,4,Helpful app
2012,4,Nice app
2013,4,Great ap
2012,4,good  app
2012,4,Very handy
2012,4,Easy to handle
2012,4,Good app
2012,4,Good App
2012,4,Good app
2012,4,Great resource
2012,4,Nice app
2012,4,Nice app
2012,4,Very helpful
2012,4,Very Easy
2012,5,Always Great!!!!!
2012,5,So easy!
2012,5,Great app.
2012,5,The best !
2012,3,I'm a gay fish
2012,5,Nice great application
2012,5,Awesome no issues
2012,4,Love it!
2012,5,:)
2012,5,"The best, thanxxxx"
2012,5,Best app for travel
2012,5,Good service guys
2012,5,...
2012,5,Love it!
2012,5,Perfect!!!
2012,5,Great search engine
2012,5,Very good app
2012,5,Easy to use app
2012,5,Works great
2012,5,Great app
2012,5,Love it...
2012,5,Great app
2012,5,Its awesome
2012,2,How do i change price to £?
2012,5,Use it almost daily
2012,4,Good.
2012,3,Good
2012,5,Outstanding!
2012,4,Nice!
2012,5,Love:)
2012,2,Force closes and slow
2012,5,Fast & intuitive
2012,5,This app saved me time and made my day :)
2012,5,Great!!
2012,4,Excellent
2012,4,Good
2012,4,Excellent
2012,4,Good
2012,4,Good
2012,4,Great
2012,4,Great
2012,4,Good
2012,4,Awesome
2012,4,Great
2012,4,Love it
2012,4,Good
2012,4,Practical
2012,4,Good
2012,4,Faster
2012,4,Good
2012,4,Good
2012,5,Excellent!!!
2012,5,Excellent!!!
2012,5,Exactly what it's supposed to be
2012,5,Love it!!!
2012,5,Amazing!!
2013,4,. Nice
2012,4,"util, mas com falhas"
2012,5,Awesome!
2012,5,Awesome!
2012,5,Love it!
2012,5,Very helpful
2012,5,Nice app
2012,5,Very convenient
2012,5,Great tool
2012,5,Good prices
2012,5,Nice ap
2012,5,Good
2012,5,Good app
2012,4,Enough options!!
2012,4,:)
2012,5,Awesome app
2012,5,Great app
2012,4,Great!!!
2012,5,Great
2012,5,Awesome app
2012,5,Brilliant
2012,5,Amazing app
2012,5,EASY TO USE
2012,5,Love it
2012,5,Wow
2012,5,Cool
2012,5,great app
2012,5,Simple and useful
2012,5,Gr8
2012,5,Just great
2012,5,Love
2012,5,Great App
2012,5,Great app
2012,5,Easy to use
2012,5,Easy to use
2012,5,Good
2012,5,Excellent
2012,5,The best
2012,5,Love kayak
2012,5,Best app
2012,5,Very helpful
2012,5,Easy to use
2012,5,Good app
2012,5,Kayak is awesome
2012,5,Great app
2012,5,Easy
2012,5,Good app
2012,5,Great app
2012,5,This a great app
2012,5,Amazing  app
2012,5,Very good
2012,5,Great App
2012,5,Amazing
2012,5,Great apps
2012,5,i love it
2012,5,Easy and fast
2012,5,Excellent
2012,5,Great App
2012,5,good rates
2012,5,Lolz
2012,5,Love kayak
2012,5,Fantastic
2012,5,Excellent
2012,5,Good
2012,5,Very good
2012,5,Wonderful app
2012,5,Fantastic
2012,5,Works great
2012,5,Deserve excellent
2012,5,So helpful
2012,5,Perfect
2012,5,This app is cool
2012,5,Love it
2012,5,Best and easiest
2012,5,Perfect
2012,5,Great app
2012,5,Great app
2012,5,Great app
2012,5,Good app
2012,5,Great
2012,5,Great app
2012,5,Great app
2012,5,Best application
2012,5,Simple and it works
2012,5,Awesome as always
2012,5,Great app
2012,5,User friendly
2012,5,Great app
2012,5,Just awesome
2012,5,Great
2012,5,Great app
2012,5,Great app
2012,5,nice app
2012,5,Easy to use
2012,5,Thanks
2012,5,Love it
2012,5,great app
2012,5,I love it
2012,5,Great app
2012,5,Quickest
2012,5,Great app
2012,5,Great and fast
2012,5,great app
2012,5,Love it
2012,5,Good
2012,5,Good and fast
2012,5,Excellent Apps
2012,5,Great tool
2012,5,I love it
2012,5,Excellent
2012,5,Best
2012,5,I love it
2012,5,Nice!
2012,4,Keeps force closing!
2012,5,Good!
2012,3,Its ok
2012,5,Excellent.
2012,4,Awesome!!!!!
2012,1,Not working
2012,5,Great!
2012,5,Great!
2012,5,Great!
2012,5,Great!
2013,1,This program access personal info
2012,4,A grate app to have
2012,5,Love it.
2012,5,Great.
2012,5,great..
2012,5,Awesome
2012,5,Easy
2012,5,Great
2012,5,Great
2012,5,Awesome
2012,5,Great
2012,5,Great
2012,5,Great
2012,5,Good
2012,5,Awesome
2012,5,Perfect
2012,5,Great
2012,5,Amazing
2012,5,Love it
2012,5,Great
2012,5,Awesome
2012,5,I love it
2012,5,Great
2012,5,Good
2012,5,Best
2012,5,Great
2012,5,The best
2012,5,Cool
2013,5,Good
2012,5,Great
2012,5,Best
2012,5,excellent
2012,5,great
2012,5,Awesome
2012,5,Excellent
2012,5,Love it
2012,5,Awesome
2012,5,Good
2012,5,Excellent
2012,5,Great
2012,5,excellent
2012,5,Great
2012,5,Terrific
2012,5,Nice
2012,5,Awesome
2012,5,Fantastic
2012,5,Awesome
2012,5,Excellent
2012,5,Excellent
2012,5,Love it
2012,5,Amazing
2012,5,Great
2012,5,Great
2012,5,Great
2012,5,It
2012,5,Wonderful
2012,5,Awesome
2012,5,Good
2012,5,Great
2012,5,Awesome
2012,5,Love
2012,5,Awesome
2012,5,The best
2012,5,Great
2012,5,Cool
2012,5,Awesome
2012,5,Great
2012,5,The bomb
2012,5,Only thing I use
2012,5,Cheapest flights I could find from philly to Vegas!!!
2012,5,I like
2012,5,Everything you need in one app
2012,5,If you r traveller  you must download
2012,5,All in one!
2012,5,Get it.
2012,3,It's alright
2012,5,Lowest prices ever!!!!
2012,5,Owesum app guys....
2012,4,Works for me.
2012,5,!! It works for my needs
2013,1,Cant download
2012,1,Not working right
2012,5,Shoe
2012,5,Nize application...
2012,4,Like
2012,4,Works like it should
2012,4,Works for me
2012,1,No Indonesian airport
2012,5,Right to the point.
2012,5,Works well on HTC EVO.
2012,5,Nicht ganz benutzt.
2012,5,No strain here
2012,5,!
2012,5,Get it!
2012,5,Wallet saver!
2012,5,My balls hurt
2012,5,Exelente appp
2012,5,I always use it to travel
2012,4,Like it.
2012,5,for all travel
2012,5,It does all that i need
2012,5,Excelente!!!
2012,3,Its ok
2012,5,Like it
2012,4,4 stars
2012,4,Awwwsome
2012,4,Works well
2012,4,Dope
2012,4,Sensation 4G
2012,5,Like it.
2012,5,"Excelente,"
2012,5,Pratique !
2012,4,Zebda
2012,4,Kayak
2012,4,I like it
2012,4,Mel
2012,4,Kayak
2012,4,Aristotle
2012,4,Like it
2012,4,Me
2012,4,Bas
2012,4,Baa
2012,4,Works
2012,3,Ok
2012,3,It OK
2012,5,Does what it says!
2012,5,......
2012,5,Niiiice app......
2012,5,I like this app
2013,5,Does what is says on the packet
2012,5,Muito boa aplicacao
2012,5,The bestt...!!!!!
2012,5,Gnawsome
2012,5,Goodstuff
2012,5,Awesomeeee
2012,5,Aa
2012,5,Kayak
2012,5,Kayak
2012,5,I like it
2012,5,Super
2012,5,Iloveit
2012,5,I like it
2012,5,Preetkamal
2012,5,Childsplay
2012,5,Yes
2012,5,kruta
2012,5,Kayak
2012,5,Super
2012,5,Epic Win
2012,5,Super
2012,5,Does the job
2012,5,Everything I need
2012,5,Me likely
2012,3,"I installed this app for the MyTrips feature, to compare it to Tripit, which I am also using. While the UI is cleaner and not ad-supported, the app won't load at all while offline. This is terrible, because I need this app in foreign airports and hotels, where I have no internet. Tripit wins hands-down in the regard. If they fixed this issue, I would immediately rate this 5 stars, as the UI is much cleaner and it has parsed emails that Tripit couldn't."
2012,1,"Can't keep the app open, won't let me view picture, try to open maps and this is especially when it can't handle it and shuts down using a simple feature. Getting annoying. I'd rather use the mobile site. Droid x2"
2012,4,"Excellent and convenient way to find all your travel needs! Though a lil difficult to set up price alerts at first... So much easier than using a web site, nice UI, finds deals just as cheap as anywhere else... All around really good app!"
2012,3,Great great app. Only things I'm concerned about is that it crashes my home launcher and I'm not using a 3rd party launcher. Every time I close the app all my icons have to restart. Also the app does not have an option to show all the reviews people put on. Only shows a few. Also it doesnnt show enough pictures. There are more pictures on the actual website of kayak than on the app.
2012,4,"Latest version is awful. As soon as it opens, app displays a message stating that there is no internet connection. When searching for flights, message displayed is ""weak network signal, search failed."" This happens whether on Wi-Fi or cellular data.  Edit: I uninstalled & re-downloaded the app & it seems to be working fine for now."
2012,2,The application works superb.. But when i compareb the prices of Hotels it almost double the actual price. Secondly i did'nt found where i can change currency option. I searched some flights but the price is only in $. So for these above two reasons only 2*
2012,4,"Id like to be able to send addresses to google maps. Also for hotels, why do you show me the room details on the website but not on the droid3 app? I want ALL details! This app is about 90% useful and it does a decent job of holding the itinerary I setup on my desktop pc."
2012,4,"use Kayak for flight searches, and it's fast and reliable. The only thing that I don't like is the long scrolling through many possible timing combinations of one airline's flights. I'd prefer choosing my preferred timing for each leg. Maybe I could customize settings accordingly, but I haven't yet made the effort to find out."
2012,1,Expensive car rentals for Europe. Same car on one site 35€ per day costs $79 through Kayak. Not all airlines available. More expensive ones again. Return flight to Canada $2800 elsewhere costs $3500 through Kayak. Not all hotels available. If you are lazy and don't care about money use this. If you want to save money look elsewhere. You don't have to look too far to find better prices
2012,2,Why direct call phone numbers permission? Malicious apps can make phone calls without users aware. Or Why reading sensitive info permissions? Please remove these requirements and I'll up my rating.
2012,5,"With the latest update, you can easily navigate back and forth to change search parameters. I once was faithful the Orbitz App, but now there is no comparison. Kayak makes it so much easier to find the best deals. Thanks."
2012,5,"The tablet app is much better than the  pc app.  Easy to use, quick, and good options to  down-select to the flights you need.  Even has Southwest schedules (although no costs are shown, but that is OK since Southwest has a great tablet app)  Much better than Expedia or Orbitz"
2012,4,"I was using others travel related apps for sometime, but it was not so interesting. but after started using KAYAK I immediately uninstalled other apps from my instrument. KAYAK IS AN EXCELLENT APPS WHERE YOU CAN ADAPT CURRENCY TO SHOW THE FARES ACCORDING TO PLACE WHERE YOU ARE. THANKS."
2012,2,It was working great the first few days and then it stopped for some reason. It wouldnt update or track plane. After the flight arrived an hour later it still shows its on time and the map shows the plane hasn't even left yet. Undecided..
2012,4,I'm Canadian and use a galaxy S2.  I fly twice a month for work and this app is great.  it doesn't always update most current seat sales with westjet but that's my only complaint.  never booked hotels with app.
2012,5,"The one feature I love, is that if you have already have an itinerary, you can forward your email itinerary to kayak and it will import all of the information into your trips. You don't have to manually enter all of that information. This app is also much more complete that the other ones I have tried."
2012,5,"Such a timesaver. Lets me easily search and sort rental options. Its easy to use, and looks nice too. Haven't had any glitches or crashes in 3 months of using it. *Samsung Droid Charge"
2012,4,"Great app, I had iPhone and I setup price drop notifications and it world fine I bought ticket on good price 5 star for that however since I changed to Android the notifications doesn't work 4 stars not sure if I am the only one who is having this issue. Overall a must have great app."
2012,1,I changed my mind. Several time I tried to book or make connection Rent a Car via KAYNAK I never success. Even I called Avis they laughed me when I told him about the price. After all I uninstall KAYNAK ASAP.
2012,4,"Just got back from vacation in Myrtle Beach, South Carolina and this app would update through email if there were any gate changes or any changes at all.  Worked great!"
2012,5,"This is an excellent product.  I use it to keep a daily log of what I do at the job, the hotels I use at the various site, etc.  It syncs between my tablet, computer and phone so I always have the information on hand.  I love it!"
2012,4,"I love the ""all in one place concept"". Kinda helps make a potentially expensive trip a little less daunting.  I look forward to using it more ;)"
2012,4,"Like the app, it works great with my phone. Really user friendly. Would like to be able to save my filter and sort preferences...but still worth the money FREE!"
2012,3,"Great sesrches, booked a hotel for next week right from my phone safely and securely. Downfall crashes quite a bit. Samsung Galaxy S 4G"
2012,1,Filled out all my information and then had no submit button on Asus Transformer TF300T running ice cream sandwich.  Then when I called the hotel direct I got the room for quite a bit less then than app quoted for me.  Makes the app a total failure in my book.
2012,4,Used it a bunch during my roadtrip.  Very easy to navigate through the information.. Not a 5 because it doesn't display real phone numbers for the hotels.
2012,1,This re-routes to add unnecessary layovers. For example SEA to Cleveland has a layover in Philli. I decided to just fly to Philli. It added a layover in Detroit. I figured I would just fly there instead. Added Denver layover. Same thing when I was trying to fly to Green Bay which had a layover in St. Paul... which then had a layover in Phoenix. This App. is fishy.
2012,4,Previously I had to log onto a computer or a laptop to book a flight or check prices online. But this app is plain wonderful making the whole process of travelling wonderful. The only downside was that it needs to have more filters to filter out the right flight from the hundreds of results it gives.
2012,5,I never use another search engine. Kayak does a great job of pulling together flight data from multiple airlines and is very user friendly. I don't know what I did without it in the past!
2012,5,"I've been using Kayak for years on the desktop. Now its on my tablet. Works well, the only problem is that it can't find dirt cheap airfares anymore."
2012,5,"Everything you need for a trip including packing lists, flight tracker, in-flight GPS and tons more. Of course, not to mention the great flight and hotel finder! Fantastic all around app."
2012,4,Loved this app for all my trips & notifications was great on my previous HTC EVO 4g. Just upgraded to the HTC EVO LTE & now no longer shows option of syncing trips to calendar. Please fix!!!
2012,5,It makes trip planning so simple. This app is very user friendly and it allowed me to figure out the best option for a get away. By analyzing travel and hotel prices as well as availability. All in the palm of your hand.
2012,5,"Absolutely love price alert, flight tracker & flight search (with multi city) tools.   Wish it had price push notifications, seat maps to make it really comprehensive."
2012,5,"Brilliant app, makes booking easy, had one force closure but I'm sure it will get ironed out, every time I think 'it should do this' I find the feature! Very well made and thought out."
2012,5,"Went to Battle Creek, Michigan to visit gf family, very dirty and filthy. Kayak saved the day had a hotel in Grand Rapids, Michigan in less than 10 minutes. Thank you Kayak"
2012,5,Always returns no results for the 1st search criteria.please do proper testing!  Add options to add near by airports.  UI IS CLEAN.
2012,4,If you can improve the speed and change those horrible sliders for time selection the you get full give stars.  Its a lot better on the tablet than phone though
2012,4,Great app. Does exactly what it says except for automatic notifications (should advice without going into app). Must have for frequent travelers.
2012,5,"This app is great i love the fact it puts up all the prices of the other sites to help me get the best deal! And ill admit it I check the other sites too,  just to make sure they are right and i am getting the best value for what I'm looking for! THANKS  KAYAK !!!!!!!"
2012,2,"Works well but like with some other apps I have uninstalled, why does it need to read my phone call nfo.and serial number of my phone. Does not need that permission."
2012,5,"It's very easy to use. Good customization options. Nice goodies, like search alerts and in-flight position tracking. Definitely useful, finds excellent deals."
2012,5,Great work done by the team.. Execellent app so many features under one roof. Perfect for frequent business travel people.
2012,1,Made a cross comparison.. Suggestions were extremely overpriced. Maybe not app's fault but their travel partner's. Not gonna use it anyways.
2012,5,It will be great if we can search best fare in a week. The interface is very user friendly. The application feature are exceeding expectation. Price alert feature is amazing
2012,5,"Love this app!!! Makes it easy to plan trips. Finds the cheapest flights for me rather than searching each airline, and finds hotels near the airports. Also love the currency conveyer. Thanks kayak."
2012,5,Bought my ticket using my phone through this app. Easy to use and I like the pricing alert on this app. It alerts you through e mail when ticket price is low to which ever destination you choose. So it made it easy for me to book my ticket.
2012,3,"I used it to surf the different flights offers. Only, with my SONY ERICSSON Neo, it crashes when watching photos of hotels or changing option of searching."
2012,5,"They keep bugging me to rate it so I will.  It really is a very good and convenient app.  I especially like that I can search specific airlines or hotels.  Would be spectacular if a cruise section were added.  Info on bike trails would be nice, too."
2012,5,Super helpful in finding great deals. The alert option keeps me updated on special prices I would have otherwise overlooked.
2012,5,I use Kayak pretty regularly on the web but this seems to have more features than that. Very impressed. (Motorola DROID 3
2012,5,"Accurate, fast, easy-to-use, fantastic filter option. The only thing that would make this app better is a price prediction feature."
2012,2,Works sometimes. It usually won't load all the pictures. It ALWAYS shuts down in the middle of use or brings me back to the start.
2012,4,Create fare alerts and more.  Interface is easy and quasi sleek.  This app has a lot of potential to set the standard for travel apps.
2012,4,"Not as good as using kayak in a browser. My tablet's web browser works better with kayak than the app does. Other than that, it is a great app."
2012,5,Easy to use. Quick. Has so many other features than just a flight search engine! Love it!
2012,3,"Great simple interface.  Needs a little tweaking wigh filters and options.  Very quick, nice clean results."
2012,5,"I constantly use this app if not to book a trip, just to fantasize! Def wish they could get southwest rates too! Or a cheapest flight feature!"
2012,5,Very helpful app! It allows me to check multiple options very easily. I've never had a problem and used it many times.
2012,5,Love Kayak app. So many options on how you want to fly to your destination. It's really easy to use too.
2012,5,"This app is easy to use, and gets you the beat deals! Plus it has other useful features. Cant go wrong with this one!"
2012,4,App does what it's says. Kayak is one of the best of its kind. Thanks and keep up the good work.
2012,5,Works great! Love that you can email your itinerary and it puts everything together into one trip. Very well done!
2012,5,Awesome interface- easier & faster than the computer version. Flexible search options & fare alerts are great features; I wouldn't change a thing.
2012,4,In Android this is very easy to use. On BlackBerry using the multiple cities routing option is a nightmare. I enjoy using Kayak. Good app!
2012,4,"Love it. Having problems going back in days though, won't let me see anything before December...."
2012,5,Used it three times already. Very easy interface. Quick results. Called hotels. Prices were accurate.
2012,4,Ive used other apps .. kayak does an excellent job allowing clients to better customize the results to their needs. Ive flown to many locations using the app and have saved so much $$ .. 4.5 stars!!
2012,4,"Love this app! Quick, easy and succinct! Just wish there were more filter options."
2012,5,My fiance and I are  looking at flight prices for our honeymoon! Kayak makes it so much easier and less time consuming! Thanks!  :-)
2012,4,Excellent app to find prices for domestic and international flights.  Used to crash on my HTC hero but works well on samsang galaxy 2.
2012,5,"Very good interface, reliable and ALWAYS finds the best quotes. Thanks for the great app! Keep up the good work!"
2012,5,"With this and the Southwest Airlines app, you're pretty much set for booking all of your domestic travel. Easy to use and the my trips section is super useful. Just upset that kayak stopped tracking airline miles."
2012,5,Very clean presentation of flight options. Easy to use. I especially like the total travel time and connection displayed in line with the flight.  That feature alone cuts the evaluation time significantly.
2012,5,Very nice app. It is very user friendly. So far I did not find any issue.. Well done
2012,1,Need option to filter flight results. No layover for example. Search for flights and hotels together would be nice too
2012,5,I have not traveled on a plane since 1997. My job is flying me out on a business trip. This app has been helping me get information from flight times to baggage fees and so much more information is available. Within the app you choose the airline to get the info you are looking for and the app will take you to the applicable page on the airline's website for additional information.
2012,4,This app is simple and powerful. Not a bunch of uneeded graphics and fancy do hickeys.  Used it to find two flights on my Transformer Prime. Pretty efficient
2012,2,"Hotel photos rarely load, usually stops at 2nd photo and then force closes. Has done this for past 3 updates."
2012,5,"Quick, efficienct and the most comprehensive travel app. Works perfectly on my Galaxy Tab 2.0."
2012,5,"I've got several travel apps on my Samsung galaxy s3,  and I'd rate this one as being the easiest to navigate. Orbitz would be my next choice."
2012,5,"Works!  (Unlike other apps) Indispensable for the frequent traveller, useful for even the most infrequent."
2012,5,I'm used to using hotwire however. kayak is a lot less expensive. I went to hotwire to rent a car it's  would have cost me 249 dollars on kayak 149 so you tell me can you say bye bye hotwire
2012,4,Would be great application but one minor glitch... flight updates are sometimes a little off. Otherwise OK.
2012,4,"Intuitive interface. Defaults to dollars, bit others available Would like a zoom button on maps view..."
2012,4,"Works as advertised except at times, it is hard to see the search results on my phone because ads consume a large portion of the screen."
2012,4,I like it. It's very user friendly although it refreshes a little too often or it may just be my phone but overall its a great app.
2012,5,"Been using kayak since it was sidestep. It recently got me through a two week europe trip booking everything day-of, on the fly.  Worked every time across 5 countries and 7 cities.  Can't beat it."
2012,5,"Probably through best, most comprehensive tool around. Saved me a huge amount of time and money when needing to book a flight in an emergency..."
2012,4,Still need to improve. The app crashes at times when u try to share the deals with some. Never understood why.
2012,5,Easy to use. Nice emailing feature. Track your flight and whole trip with a free account. I just love it!
2012,5,"This app gives you all the info you need to book anything for your vacation, its one of those apps you shouldn't delete from your phone."
2012,5,Great website. The world wide web has come so far since 1993. Thank you for your services.
2012,5,"Only complaint is that its hard to filter hotel results by location which is a must have when  searching in large cities like NYC, SF, or LA. You can see results on a map but it would be nice if you could select it as a filter option."
2012,4,"This app is simplistic, yet sophisticated. It has a lot of the Kayak features I am used to and is user friendly in my opinion."
2012,5,"Highly recommend. Easy to use interface. A must for travellers wanting instant info on accom. Car rentals, flights etc"
2012,5,Super easy... not as feature rich as tripit.. but way faster to get to your travel details.
2012,5,Only been using for a few minutes but it is so intuitive. Best travel app by far and I've used lots. Must have for anyone wether you're a frequent flyer or once a year holiday person.
2012,5,Easy to use. Realy best deals. Doesn't include some cheap air travel companies
2012,5,"This app saved me a lot of money when I was in a jam and needed to get a quick flight because of an emergency.  Also, I really like the fare alert feature."
2012,5,"Hands down, it's the best app for comparing travel deals, & saves you time by searching so many sites & providers."
2012,5,"Booked one night online, decided to stay a second night and used the app, told the front desk, and continued my stay! Found a room with Kayak even when my hotel's front desk had no availability and at a lower price than other sites!"
2012,5,An all- in-one app for people who are planning to take their next vacation. Saves you time and effort searching for the best deal around.
2012,5,This is one of the best user interface I have seen for a mobile device. Simple and effective.
2012,4,"I hace been using kayak for a whilw, both on the phonr and website, and I am generally happy with it. Finding fight combinations and compare prices when several dates and times would suit you is still painful."
2012,5,"I never waste my time with reviews and stars... However, much they ever want for the app, pay for it! Hard part now is figuring where else to visit in the World...  No room for Desert, im fully satisfied."
2012,5,"I cant complain..... Its fast and help me alot in what i was looking for, pretty easy to used with my SAMSUNG GALAXY SII."
2012,4,This is a Must have for people looking to buy air tickests! It is fast n handy!    Thank you guys
2012,5,I love the 3 plus or minus days option!  And its so quick to use the app versus the browser.  Its great!
2012,5,"I have been planning my trip via KAYAK and I do get really good bargains with it. It is a wonderful app and all these functions: price alert, my trip... They are just very useful :-)"
2012,5,I like it better than Trip Advisor. More straight forward interface and uncluttered presentation.
2012,5,Works flawlessly. I prefer to use this app to using the actual site on my laptop. Good job kayak!
