,year,rating,review,roberta_neg,roberta_neu,roberta_pos
15950,2012,5,I have booked all my bedflights thru this app it is amazing,,,
15951,2012,5,Such an easy app to use very accurate and its free!,,,
15952,2012,4,برنامج رائع لكن الاسعار تختلف قليلا عن اسعار الخطوط في مواقعها الرسميه,,,
15953,2012,5,"Really handy app,takes the hassle out of searching for cheapest fares-highly recommend",,,
15954,2012,5,at last an app that foes what it says on the tin..!,,,
15955,2012,5,"Still a little laggy, but the best for flight comparison ..",,,
15956,2012,5,"Awesome app, works great and funds the cheapest rates around",,,
15957,2012,5,Perfect Apps for get idea about price of fly by date.,,,
15958,2012,5,Does just what you want it to do and returns results quickly.,,,
15959,2012,5,Love this app helps be find flights faster than ever!,,,
15960,2012,4,When i make general search then select some one the price is not the same,,,
15961,2012,5,Excellent app with ease of use and great results thanks,,,
15962,2012,5,But how do you check rental cars and hotels like the web version?,,,
15963,2012,4,I use this app all the time using wifi connection. Can't fault it,,,
15964,2012,5,This is the best app to use in search of cheap flights!,,,
15965,2012,5,This is the only app I use for booking my flights !,,,
15966,2012,5,"Very quick  very  easy  what more  needs to be said         ,",,,
15967,2012,5,Absolutely brilliant as a flight finder and price guide,,,
15968,2012,5,Does exactly what  I want it to do and its really easy to use,,,
15969,2012,5,Simple and easy to find the flights your looking for.,,,
15970,2012,5,Destination availability is the most amazing feature.,,,
15971,2012,5,"""...good info @ deciding to go & see the world...thanks...""",,,
15972,2012,4,Il manque une possibilité de sauvegarder les réservations faites,,,
15973,2012,4,Bunisimo !!! Hara las desiciones de viajar mas rapidas,,,
15974,2012,5,Its a must have! I always use this app when i am looking for cheap flights.,,,
15975,2012,5,Програмката е супер. Намира много изгодни билети и работи безотказно.,,,
15976,2012,5,Считаю лучшим приложением! И сайтом пользуюсь часто.,,,
15977,2012,5,fantasticke najma grafy ...skvely pomocnik pre najlacnejsie naplanovanie letu,,,
15978,2012,1,loved it was my favorite apparently now I freaking HATE IT!!!!!!!!!!!!!,,,
15979,2012,5,Really easy to use. The filters are helpful and user friendly. Managed to check a serious number of flights for two people travelling from two different parts of the world. Job done in no time and didn't have a headache by the end of it :-),,,
15980,2012,5,Found deals i couldn't find online! amazing functionality. Now its the only airline ticket app I'll probably use.,,,
15981,2012,4,Would give 5 star if this would really search all airlines. By coincidence I found out that Silkair is actually missing and they happened to offer the best connection on my route. Now wondering which other airlines it leaves out and why!,,,
15982,2012,5,"One of the best apps I've seen. Fast, user friendly and ver efficient. Works great for Europe and low cost flights.",,,
15983,2012,5,"Excellent App. to check flights and flight times. Have not booked yet but may do in future. If youre planning your next trip then this is a ""must have"" app.",,,
15984,2012,5,"This is the easiest, quickest app to use to find the best fares.  Shows rate changes faster than the actual airline websites so you get an early jump on the lowest prices! Won't use another app again for flight prices!",,,
15985,2012,5,Superb app.. Have never rated any before but this is fantastic .so simple to use and gives option to book direct,,,
15986,2012,5,It is very easy to use. Detailed info provided. Many options are available. Great app. Thank you.,,,
15987,2012,4,"Great app but can't purchase directly, still have to go to airline website and input information all over again. Good app if you just want to compare prices.",,,
15988,2012,5,Returns the cheapest prices of one way or round flights. Multi city option is not available though.,,,
15989,2012,5,All travel websites should take a cue from this app. Awesome interface to find the right flights.,,,
15990,2012,5,Very easy to manipulate. Very versatile. Comes up with a lot of options.,,,
15991,2012,5,Great app so easy to use and usually spot on with the best deals! I use it weekly and wouldn't be without it!,,,
15992,2012,5,Great app resembling the website that i found quite useful. Intuitive user interface!!,,,
15993,2012,4,"Great app, easy to use. Love the ability to check for fights anywhere based on price. Recommended for any traveler type.",,,
15994,2012,5,Makes finding the best fare for any trip super easy. No more travel agent (and their fees!!) required!,,,
15995,2012,4,Does what it says on the tin. If they added the hotel feature it would be perfect.,,,
15996,2012,4,Works just fine for me . It does what it says . Well done .,,,
15997,2012,5,This app is very useful as I travel a lot!  Can I suggest if we can search by which aircraft we want to travel on? Keep up the good work!!,,,
15998,2012,4,Really useful app. Especially when needing flights for flights back to the UK in a rush.	Brilliant,,,
15999,2012,5,Great job. This app is flawless on my Samsung Galaxy Nexus,,,
16000,2012,5,Searching for flights with different airlines used to be a pain until I found skyscanner. It even copies with Ryanair changes to try and stop 3rd party site searches,,,
16001,2012,2,There is no way to do a one way search. Bad mistake.,,,
16002,2012,4,Good but month long search doesn't seem to work real well when researching international destinations.,,,
16003,2012,5,I regulary fly down to Norwich from Manchester. This app shows me the best prices and times to fly. Fantastic app!,,,
16004,2012,5,I use it frequently for checking the best options for travel.,,,
16005,2012,5,User friendly and with awesomely goos search. A must have for every traveler.,,,
16006,2012,3,"Great app., but if you want a one-way flight, well, you're out of luck",,,
16007,2012,5,Very useful application. There's nothing can be compared to it..,,,
16008,2012,5,I used scanner to book a flight then went on to the hotel part a nd found a cheap hotel. One of the best apps have seen,,,
16009,2012,5,Easy to use. Reliable. Accurate. Great to check prices on the go.,,,
16010,2012,4,Fast and good results. Only thing missing is multiple cities...,,,
16011,2012,3,great app but cheap flights never come up when you click on them Like they used too,,,
16012,2012,5,Used this loads for work. I travel a lot and for finding routes to odd destinations from even more bizarre points of departure its invaluable,,,
16013,2012,4,I have used this app a number of times and compared it with internet prices and found this to be very competitive and useful.,,,
16014,2012,4,good looking and ergonomic use...love to install this apps on my cellphone,,,
16015,2012,4,But it would be much more convenient if the calendar had grid view.,,,
16016,2012,5,"I live in indonesia, almost all of the local Airlines Can be search from this apps also.. Very usefull",,,
16017,2012,5,"Very useful, easy to access and will save you time and money. Strongly recommend.",,,
16018,2012,5,Excellent app. Well thought out and brilliantly customisable,,,
16019,2012,5,"Ace site, does what it says on the tin. Quick and easy to use.",,,
16020,2012,5,"Really simple, fast &effective. Saved me hundreds on flights",,,
16021,2012,5,I really don't know what I'd do without skyscanner...,,,
16022,2012,5,Excellent app. Better than implementation on big kit.,,,
16023,2012,5,I will use this app first when searching for flights...,,,
16024,2012,4,"Buat cari jadwal pesawat., walau belum semua maskapai. Tapi bolehlah..",,,
16025,2012,5,Absolutely great ... No more tedious ways of looking things up 1day at a time ...,,,
16026,2012,5,Very nice UI. gives accurate info.well thought of..,,,
16027,2012,5,Its great but i hope that they can add seat classes,,,
16028,2012,5,Perfect app! Even easier in use than on the computer,,,
16029,2012,3,"Need to add two things in the setting option. 1) ability to choose military time or standard time. 2) change the calendar view. Those are the only items that prevent the app from being perfect. I will check back for updates...if there is none, I'll have to uninstall. Thanks",,,
16030,2012,1,My searches display results with stops having long layovers even though my filters are properly set.   Seems this app wants to sell flights with the worst connections.  In all instances I went on an airline's website and found nonstop flights FOR LESS than results on this app.  Wonder if the app designers make their $$$ off of selling flights for airlines that no one would typically purchase.  Safe travels everyone.,,,
16031,2012,4,Great starting point to give you an idea of what's available and basic price to be expected. It is a pity that there is no way to discriminate the lower end cheap travel agents that always come up best on cheap flights! After careful checking of a company.I almost booked with I found out so many people had had huge problems with them! That isn't the fault of the program though and I don't know how it would work out the cowboys from the decent reputable travel agents unless there was a rating system?,,,
16032,2012,3,"Not sure how to make this work. The pictures in Market/Play show the app displaying prices for all dates in the calendar. Mine won't display more than three days. I find the ITA app and the Kayak app fairly easy, but this one isn't very intuitive.",,,
16033,2012,1,"But the price results shown are not available on the next step. And this happens every time I look for a flight. The price calendar works, shows prices, but on the next step after select the travel date that price has gone, no available.",,,
16034,2012,1,"Only allowed me to see monthly chart data. No pricing, no dates times or enter button Easier to just use the site Waste of my time and works so well on my phone. Pity.",,,
16035,2012,5,This app is simply the best - makes you wonder why no one else has done it before - instantly see every country your nearest airports fly to within your dates. Absolutely brilliant - this is the future.,,,
16036,2012,4,"Cool app, lets you view schedules and determine dates for travel based on graphing vs. tabled or other style listed booking rates.  But not much good if you have hard dates for travelling...",,,
16037,2012,3,"Looks like a good app, but having difficulty with the selected date going into the  departure field. It always reverts back to the default date (current), or only the options that are already in the screen.",,,
16038,2012,1,"App is brill, apart from having to re-install every few weeks as get the 'force close' error upon opening. Pls fix. HTC Desire HD",,,
16039,2012,1,"They do have the cheapest flights and if you are going to buy a ticket and you know you're not going to have any delays then go for it...as for me I was on the way to the airport and the bus that was taking me got into a accident, I lost my flight and this agency wasn't able to help me out, in fact it was no body to talk to and the only person that was able to make any changes on my ticket was a lady from California and the only way she can get in touch with me is via e-mail...it was horrible.",,,
16040,2012,5,So simple and easy to use. Finds the cheapest flights. Particularly enjoy the option of being able to choose your destination as 'everywhere'.,,,
16041,2012,4,The only missing feature is multidestination. Other than that no problems. I would also suggest flight lookup from everywhere to specific destination.,,,
16042,2012,2,"Didn't work via 3G, only via wifi connection. And research by day disconcerting as you have to tap Any Day to see a month view rather than being able to enter a precise date you wanted.",,,
16043,2012,4,You can search for a specific flight or scan months to see the cheapest days to fly.  Prices are always updated.  Pretty great app for those wanting to a buck or two hundred!,,,
16044,2012,4,"Great app, so useful. Only negative is sometimes it tells me the price for one (when it is higher for more than one ticket when you look on the airline's website!)",,,
16045,2012,5,"Better than searching for flights than most travel sites. Easy interface for checking flight prices, for all airlines, before and after your expected travel date.",,,
16046,2012,2,"In the first search the prices showned are ones and then when we touch to see more details of the prices, the prices are 100 or 200 euros higher!!! Also, when trying to book a flight, the outside links normally don't work",,,
16047,2012,5,"This is the most comprehensive, easy to use air fare app I've come across.  It found me a roundtrip flight from Newark to Fort Lauderdale for $175. You can't beat that!",,,
16048,2012,3,"I prefer the mobile website because although sky scanner is fantastic due to it's open ended searching the app way of accessing it is a bit basic - requests location permission but doesn't use it, 8mb seems bloated",,,
16049,2012,5,i love this app! makes me want to travel more :D i can plan my tours ahead of time or change my mind to the last minute! very helpful:-),,,
16050,2012,5,"Great app! I use it every time I need to fly somewhere and compare the prices. Been a long fan of the desktop website, but this is much better",,,
16051,2012,1,"Every serach I put in it says no results found!! Waste of my time, help me or fix problem!!",,,
16052,2012,4,What a great application. Cos it's all country flight schedule was in here. Thanks.,,,
16053,2012,5,I am always looking for airfare deals and skyskanner lets me search quickly and efficiently while on the go!,,,
16054,2012,2,"Can only select any day,then have to scroll all the way through to find exact dates required.",,,
16055,2012,1,The date wheel doesn't do anything. Can't choose dates so the app is useless. DROID bionic,,,
16056,2012,3,Only good for a rough idea. I find cheaper and less time consuming deals online or with my travel agent,,,
16057,2012,5,"Very easy to use, fast loading, doesn't freeze. All information current and easy to understand. Lets you play about with dates easily",,,
16058,2012,5,"Beautiful app, so easy to use. Developers should be proud!",,,
16059,2012,1,"This app managed to find me a ticket for around 1500$ cheapest, and at the local agency, they found me one which costed 500€.",,,
16060,2012,4,"Nice app. Needs a better help/tutorial, but once you get into using it it's really usefull.",,,
16061,2012,5,Very usefull apps.i love the 'everywhere' and 'any day' option very much. :),,,
16062,2012,4,Works perfect. I would however like to see hotels and holidays search as well.,,,
16063,2012,5,Great quick way to check flight prices. One easy click to check other dates too. Glad I got this app!,,,
16064,2013,5,It really does what it says. Highly recommended if want to track a lot of flight's. To know prices and departures times.,,,
16065,2012,1,Filters don't work & no option for multiple flights. Uninstalled,,,
16066,2012,3,Not showing cheapest prices. Whats the point. For example Expedia has been cheaper,,,
16067,2012,5,Love it! Always a quick sure fire way to see flight prices!,,,
16068,2012,5,This is the best app ever! Will never book a flight without checking here first! Definite money saver!,,,
16069,2012,5,Very convenient to purchase from the app and very cheap tickets. Tickets go quick so keep checking back. Best flight app ever,,,
16070,2012,5,Never looked anywhere else to find and book flights. Simply the best travel app I've used. Wicked!!!,,,
16071,2012,5,Before I book any flight I start with this application...,,,
16072,2012,1,I bought a ticket on through this and to my destination but what I was to return home they said the flight has been cancelled  and only one way was Paid for when the money wad taken out of my account,,,
16073,2012,5,"Fast, efficient and awesome.  Forget all other travel sites.  Just use this!",,,
16074,2012,2,I haven't been able to find one real ticket that marchese the process shown here.,,,
16075,2012,5,Excellent. No problems or complaints at all. Recommended.,,,
16076,2012,1,Good app but when I check the website I am getting cheaper prices. Thought they would both be the same,,,
16077,2012,4,its very handy but i do miss the function for being flexible and finding a cheaper alternative.,,,
16078,2012,5,"Saves me time and money! I ALWAYS use this app, I don't have to go to multiple websites and this has promos and budget airlines included!",,,
16079,2012,4,Brilliant app!!  Very easy to use and quick to find flights availability,,,
16080,2012,4,useful app.. but it needs to clarify some airways logo,,,
16081,2012,5,Great app if you're planning a trip. I saved over $100 using this app and buying at the right time.,,,
16082,2012,4,Really like the lay out but it could stand to be a little more user friendly,,,
16083,2012,1,Does not allow you to enter custom dates on HTC one x.,,,
16084,2012,5,Quick And easy. As advertised. Searches everything.,,,
16085,2012,2,Internet search found lower fares then the app -- why,,,
16086,2012,5,Usually finds the cheapest flights. Checks an incredible rage of sites.,,,
16087,2012,4,Great app but greatly in need of the use of AM and PM,,,
16088,2012,5,"So good, so nicely done. Way better than Web Jet in Australia.",,,
16089,2012,4,"It works great, although I was a little confused about how to use it at first",,,
16090,2012,4,Will it could also handle multiple location flights.,,,
16091,2012,5,"fantastic app, the best I've used. makes searching flights extremely easy",,,
16092,2012,1,try to pick a departure date other than today  --- good luck,,,
16093,2012,5,Helpful program.. You can search and book flight on shorg time!,,,
16094,2012,5,"Good apps and handy,  no complaints. I would even buy this if I could.",,,
16095,2012,5,"Can't fault it once you get used to hittin back instead of ok, great app",,,
16096,2012,5,This app is so easy to use and is a great way to find cheap flights.,,,
16097,2012,5,Skyscanner is excellent. A brilliant app to complement the website whilst you're out and about..,,,
16098,2012,1,"No tickets for the number of passengers selected. It says this every flight I press, there is only 1 traveller",,,
16099,2012,2,"Dates don't work other than ""today"" or ""next day""....useless really.",,,
16100,2012,5,Definitely found me the cheapest fare in comparison to other sites online. Thanx!,,,
16101,2012,4,This app is great helped me out a lot with my airline tickets.,,,
16102,2012,5,Best app ever. Saves me many hours with price comparation,,,
16103,2012,5,This  is a great App. It helps finding the best flights for where you are going.  :-),,,
16104,2012,4,"I travel a lot standby, so great for last minute changes",,,
16105,2012,5,"Best flight search engine by far. Don't waste your time on KAYAK or Hipmunk, this is THE search engine.",,,
16106,2012,1,The Search function doesn't work on the Transformer Prime!,,,
16107,2012,5,Great app for finding the cheapest fairs and the chart option makes finding the cheapest day easy currency rates not perfect but not a real issue,,,
16108,2012,5,"Easy to use app., super helpful! I use it to look up trips for myself, family & friends.",,,
16109,2012,1,On departure screen I want a may travel date and it won't move off march,,,
16110,2012,5,Great system always give the cheapest price flights. And is always spot on with flight info.,,,
16111,2012,5,"very fast, updated regularly, all in all à great app for fréquent flyers.",,,
16112,2012,4,Good booking guide and good airport and airline coverage,,,
16113,2012,5,"Works as advertised, best if you need cheapest flight in a HURRY!",,,
16114,2012,5,"It really works..........as i use to travel every quarter, i tatally depend on this app for my convenient and cheap journey.",,,
16115,2012,5,Just what you need for easy cheap flights without hassle..,,,
16116,2012,4,Certainly allows flights to be affordable and accessible.,,,
16117,2012,5,The only flight comparison app you'll ever need - 5*,,,
16118,2012,5,For me always in the air is really useful to check quickly flight and routes availability!,,,
16119,2012,5,easy to use.rapid search.quick way to determine travel cost.,,,
16120,2012,5,Works wonderfully have experienced very few problems,,,
16121,2012,5,Excellent app gives you the right information you need for any flight.,,,
16122,2012,5,Should be able to pay and book through app rather than go direct to airline web page,,,
16123,2012,5,"I have yet to buy a ticket from them, but it works fast and has a simple and on the go environment",,,
16124,2012,5,"This app is quite awesome, a must for the regular traveller.",,,
16125,2012,5,Handy daily checking of desired flights with one click as saves search :),,,
16126,2012,5,A perfect app for those who always want to be connected with the Air!!!,,,
16127,2012,5,"To the point and accurate, no problems on the HTC desire s",,,
16128,2012,5,find the latest and updated cheapest flights around the world,,,
16129,2012,5,its easy and a fast way to find cheap flights anywhere!!!,,,
16130,2012,5,This finds better deals than Orbits or Travelocity in my experience.,,,
16131,2012,5,Really useful for someone on the move at a moments notice,,,
16132,2012,5,Good app with quick results best part is choosing filters,,,
16133,2012,5,It helps me book flight like anywhere everywhere...,,,
16134,2012,5,This app is a life saver for aby seasoned traveller,,,
16135,2012,5,"Does what you want, when you want it. Can't really ask for more.",,,
16136,2012,4,"Very useful app for searching cheapest flights worldwide. Allows searching all flights with not only a flexible date but also a flexible destination. Adding a map, route planner and route lengths in km would make it ultimately perfect for me.",,,
16137,2012,3,So here is the thing... why make an app for a website if it doesn't offer the same features. Big issue here is you can't break the flight by departure and arrival in separate pricing and times.,,,
16138,2012,5,"Very user friendly. Accurate. The different search options (such as all flights in a certain month, or flights to any airport in a particular country) are very useful. I highly recommend this app. Works great on galaxy s2",,,
16139,2012,2,Only lets you choose travel for upcoming week. Calendar lets you scroll to dates way in the future but you can't select them.  You are limited to next six days.,,,
16140,2012,4,This is a very good app with an excellent layout. Perfect for quickly checking fares.  Wonder why multi city search option is not provided.,,,
16141,2012,1,Stuck on February. Can't change month/date. Tried reloading. No difference.  Time to uninstall.  Maybe later.,,,
16142,2012,1,"It gives you bad rates, I got a much cheaper deal by just looking at the Internet. It also keeps running in memory despite on being killed.",,,
16143,2012,5,"I've found it best to find your flight, then go to the airline's website to check if you can get a better price - very often you'll save something. Beware that cheapest is not necessarily the best (in terms of quality of the trip - I personally hate spending 2 days on a trip, sleeping on the floor of transfer lounges, hidden expenses, etc. To try and save a few $.",,,
16144,2012,5,Custom filters that allow you to keep your search quite broad initially to find lowest price flight and then refine search. Can't fault it.,,,
16145,2012,4,"Searching for ""Any"" day in a month doesn't respect the airline filters I have set. If not for that would give it 5 stars.",,,
16146,2012,3,Was working fine until the most recent update...froze the calendar...pick your own date option is no longet working..,,,
16147,2012,2,Downloaded because I want to plan the summer? Nice layout but only let's you select ates in the upcoming week...,,,
16148,2012,5,If they could add multiple stops in travel trip for ppl who want to travel different places or from one trip to another in different time.. such as- pdx to London for 2 weeks then London to Russia after 2 weeks then back from Russia to pdx.. my point is going from point A to B for sometime the point B to point C for sometimes then from point C back to A. Like a round trip but from different place of entry..,,,
16149,2012,1,Useless on.android. Cant edit dates. Pretty basic requirement for travel planning not functioning,,,
16150,2012,5,"I can put in a point of origin and ""Everywhere"" as the destination AND search an entire month.  This gives me the opportunity to book a fare when I don't really care where I'm going.  Awesome!",,,
16151,2012,5,"I am truly amazed at the quality of this application. Found flight s not listed by the Big air search engines, saving me literally hundreds! A+",,,
16152,2012,2,Never shows the right price anymore ....... Used to be the best flight planner site..... Please fix...... Back to cheap tickets site for now ...... When working its a 5 star app,,,
16153,2012,5,Great app! Things become easier and more efficient! Thanks!,,,
16154,2012,3,"Good application,need little improvement to be perfect. It is very difficult to set days",,,
16155,2012,5,I recently missed a flight and was told my inflexible ticket meant I needed to pay £400 for the next flight. This app saved me £250 in 2 minutes flat!,,,
16156,2012,5,Fare is shown in all currencies including Indian Rupees.I have just seen it and modified to Indian Rupees.Very very useful and user friendly.ThanQ for giving this great application for free.,,,
16157,2012,3,Good app - once you figure out that you need to use back to select the date you've scrolled to. Not intuitive,,,
16158,2012,5,"the most flexible air travel search system, lets you specify geographic areas (countries, continents, etc) rather than just cities",,,
16159,2012,5,Really good app.Did show all the options for my search!,,,
16160,2012,2,"Unable to select my own dates in the calendar, therefore no good unless you want to book one of the dates already displayed.",,,
16161,2012,1,"Can choose only from given ar ""any"" day. Can not confirm own dates....",,,
16162,2012,5,This apparently saves me soon much time and money. Way better than that boring kayak.,,,
16163,2012,5,I booked plane tickets from a hospital emergency room waiting area.  Easy.,,,
16164,2012,4,Very accurate and very versatile but if you install it on tablet you will get different result???,,,
16165,2012,5,Excellent - has always worked. I have saved hundreds. My first choice for comparison.,,,
16166,2012,5,Works just as you want it to keeps a memory of your trips and future trips,,,
16167,2012,5,"Such a good app just watch the prices it shows up initially, sometimes they are lower than you can get",,,
16168,2012,4,An  above average app Have been using both the pc intenet website and the android for many years & found it extremely useful,,,
16169,2012,5,Super easy to use and search results of all different airlines....juat makes life a little easier when it comes to planning a travel vacation!!,,,
16170,2012,1,"Date selection doesn't work for dates other than today, rendering the app useless.",,,
16171,2012,5,Excellent app. Very quick and remembers your details from previous check allowing numerous daily checks for changes to prices,,,
16172,2012,3,"The lastest update broke the date selection for departure/arrival, you can choose a date but not confirm that selection.",,,
16173,2012,1,"my internet was connected but when i run this app it still says ""internet connection required""",,,
16174,2012,5,Its d best tool for flights findings and best prices,,,
16175,2012,3,Hard to book through app. Misses some airlines on some searches,,,
16176,2012,5,Very well laid out and is idreal for looking at great fares from losfs of airlines..one of the most handy apps ever!,,,
16177,2012,4,Good app recommend it.  Doesn't search southwest airlines,,,
16178,2012,5,Awesome app. Helped me to find cheap and accurate airfares.,,,
16179,2012,5,"Fantastic app, really easy too use and fast too. Would recommend.",,,
16180,2012,5,"Good solid app, finds great deals you wouldnt have found otherwise",,,
16181,2012,5,"It is a very good app, I use every time I need to fly",,,
16182,2012,4,"Fast, easy to use competitive prices ! Great apply.",,,
16183,2012,3,"the website is much easier to use, hence i just use that.",,,
16184,2012,4,Not always accurate but it's still great for an aggregator app like this,,,
16185,2012,5,Simple awsome. No more time waste online looking for flights.,,,
16186,2012,5,"From now on, this will be my first (air)port of call.",,,
16187,2012,1,"Custom dates can't be accepted, only AnyDay and other buttoned options",,,
16188,2012,5,Great app.Makes all my domestic and international planning easy. SG2.,,,
16189,2012,5,"Great, nice for info but I still do bookings across other avenues for ease&less limitations&rules.",,,
16190,2012,5,Superb program this is the best way to flying. And to order tickets,,,
16191,2012,5,I don't give much five stars but this app is great so far!,,,
16192,2012,5,Use this all the time and have found flights that I wouldn't have checked otherwise.,,,
16193,2012,5,Absolutely brilliant. Dont look for ultra cheap fares cos airlines keep them for themselves,,,
16194,2012,5,But the new logo looks borrowed from Soundcloud ;-),,,
16195,2012,5,Used this app 3 times to get my  Flights found it excellent definately be using it again,,,
16196,2012,5,Very nice app but if u can add saudi riyal currency,,,
16197,2012,5,This app find the best deal out there better than online.,,,
16198,2012,5,Excellent ap found cheap flights to europe and usa.,,,
16199,2012,5,"I just love the info, helps each time i have to travel",,,
16200,2012,5,"Im amazed with this apps, how easy and helpfull Must have apps",,,
16201,2012,5,Anything that aids in the battle of air travel is fine,,,
16202,2012,5,Finds prices you wouldn't find on the internet :D !!! LOVE IT !!!!,,,
16203,2012,4,"I love the website and the android app works just as well. One improvement would be if you could narrow the search to show only a few departure airports, or choose eg ""any North"" rather than trawling through results for all UK airports.",,,
16204,2011,5,"I use it to plan my trips between Sofia and Vienna and I've always found very good offers. I tried various services in last 5 years and I know Skyscanner scans all available options.  Even if you are paranoid like me and hesitate buying tickets online from your phone, you can simply send search results to your email and buy from your computer. One of the most useful apps on my Android!",,,
16205,2012,4,Love this app. It's helped me out alot. Just wish they could give you the option of changing the time from military to standard.,,,
16206,2012,5,"The application saved me so much time and checked all airlines, including budget airlines! As others have said, you are able to check flights for any date in advance. Just turn the date and month dials to your desired date and hit the back button on your phone. It keeps that date selected. It's a perfect app to check flights on the go!!",,,
16207,2012,5,"Ok, it's just an app that searches for flights. However, it has a rather lovely UI, is quick and seems to turn up every possible flight. Couldn't ask for more really.",,,
16208,2012,5,"Great app. I realised though that you don't show flights that are full. Can this be an option, so us crew can still find flights to jumpseat. Cheers",,,
16209,2012,5,Looooovvveeeeee it. Nothing like skipping out on a 4day pass to see the wife in Kentucky all from my phone. The digital age is taking us to new heights,,,
16210,2012,1,i love skyscanner but this app has room for a lot of improvements.. specialy on tablets. the date selection functionality is a pain!,,,
16211,2012,1,I tried to book for more than one destination and it does not have options. Do not use.  Its worthless.,,,
16212,2012,4,"Can't select dates beyond next month option,on Galaxy tablet. Hope you can fix that.Otherwise is quick and easy.",,,
16213,2012,4,Seems to find way more options than many other flight planners I've tried.,,,
16214,2012,5,"Very good app, i have used it to search for my holiday and it works very well. Keep up the good work. Thanks",,,
16215,2012,1,"Where is euro option? I find it throws up some crazy flight details, taking you way off your route.",,,
16216,2012,4,The best program that I have found. Sometimes a lot easier to use on the go to find a cheap flight. I like that it checks all the sights including the airlines.,,,
16217,2012,5,Great interface. I love they way they sort the prices in a bar chart manner. Good job!,,,
16218,2012,5,Amazing! So simple to use and has given me the best deal quickly :) easy to book as it directs you to the booking site online,,,
16219,2012,5,It has a quick search option and very good user interface. Best Flights Booking App I have ever seen...,,,
16220,2011,5,"Love the explore feature, and the prices are the best every time. Don't bother with another flight search app, this one has what you need.",,,
16221,2012,4,"Nice, clean app. Never actually booked a ticket using it, but it makes for a great reference, if you want to get an idea of how much tickets might cost.",,,
16222,2012,5,Very possibly the slickest android app I've tried. This is gonna make them a lot of money and save us a lot too.,,,
16223,2012,5,Easy to use n get all info at once. no need to search on other website again. Work nice on my TF1   Best flight searching ever !!!,,,
16224,2011,5,"This app has helped me way more and way faster than any website on a computer, and finds fantastic deals! :)",,,
16225,2012,5,"Just like its website, this app really can be lean on. Work nicely on xperia x10",,,
16226,2012,5,"Just an amazing application, you have the opportunity to compare all options for your next trip.",,,
16227,2011,5,Useful and straightforward. Just wot we need. Works fine so far.,,,
16228,2012,5,"Fast, customizable searches via user friendly and intuitive app.  Stores prior searches for quick modification.",,,
16229,2012,5,Fantastic application for flight inquiry Ane we can also do online booking through it with very low price.  Thanks to creator of this app,,,
16230,2012,5,It works very well. It finds flight that are cheap and affordable. Great app.,,,
16231,2012,5,Download this! Very useful app. Works great DROID X.,,,
16232,2012,5,Fast and easy to compare flights right from your phone. price comparison over the whole month possible,,,
16233,2012,5,"A very useful and simple to use application. (Galaxy Tab P1000, South Africa).",,,
16234,2012,3,"Can't downselect flights by times (only morning, night) and no multi-city look-up. Kayak is better",,,
16235,2011,5,This is an amazing app. To know the lowest fares n flight details on Android.,,,
16236,2011,5,great app. ....saves you so much hassel.....must have if you are an air traveler.,,,
16237,2011,5,What an Amazing app. So informative & user friendly. Stryker - GS2,,,
16238,2012,4,"Cool app. The only thing that I would change is the filters: you have to go ""back"" to see them and it's a bit confusing",,,
16239,2012,5,Everyone that says you can't go more than a month out is WRONG ..ALL YOU DO IS SET THE ROLLING THING ON THE SIDE TO WHAT DATE YOU NEED AND PRESS BACK! ; ),,,
16240,2011,5,"Very good app for finding the cheapest flights for any date.  Highly recommended if you want a simple, easy-to-use airfare app that will get you the best rates.",,,
16241,2011,4,Great app. Just missing the explore option that you get in apple version.,,,
16242,2012,4,"Brilliant app does what it says.on the tin.. But badly needs multi city otherwise best must.have app.for those who travel ,!!",,,
16243,2013,4,Its good but its annoying when you want to change a parameter yo the search and have to go back to the search page. Overall very happy with it.,,,
16244,2012,1,"Will not allow me to search for flights beyond February, yet I can do this on the website. What am I doing wrong?",,,
16245,2012,4,Dont know how accurate the search is but it does work well.,,,
16246,2012,4,Great app. Would be even better with cost shown in different currency options,,,
16247,2012,5,Found the best flight to Thailand. The monthly view tool is extremely handy.,,,
16248,2012,5,really easy to use. Great way to find the best deals.,,,
16249,2011,5,Way better than Kayak and others. Shows all flights that exist and the local currency support os awesome. :),,,
16250,2012,5,"I have downloaded many of these types of apps, and this is been the best one. It would've saved me time and hassle on the ticket I just bought.",,,
16251,2012,4,Most options for budget flights.. keep it up guys :),,,
16252,2012,5,"Super easy use, at first i doubt it and even double checks with the local website. Now I'm confidence with its reliability",,,
16253,2012,4,Had a pretty good experience...just wish they would have told me I had to pay for my only bag...haven't flown in a while and just didn't...good thing I had a few extra bucks to cover it...,,,
16254,2012,3,"Doesn't seem to find regional airlines, such as Southwest.  So cheapest flight listed might not be cheapest flight available.",,,
16255,2012,5,A very resourceful app. Good to be able to have this type of info  at my fingertips. I enjoy using it.,,,
16256,2012,1,cannot choose a date on the galaxy s2... pointless.,,,
16257,2012,5,It's really helpful when you don't know what the dream means you can just have this app and don't need to look for answers online.,,,
16258,2012,3,Does the same jobs as sky scanner online. Would still like to see multiple destinations functionality added.,,,
16259,2012,1,"I thought this app should find the flight information, but never find anything I want with airlines, date and airport all been given.",,,
16260,2012,5,I use it to check flight prices on the move. Very easy to use fast and great display of information,,,
